Building Name ESP;Building Name ING;Current Level;Goal Level;Total Fps;Owner Investment;P1 Reward;P2 Reward;P3 Reward;P4 Reward;P5 Reward;P1 Reward (Arc Level 80);P2 Reward (Arc Level 80);P3 Reward (Arc Level 80);P4 Reward (Arc Level 80);P5 Reward (Arc Level 80)
Torre De La Innovacion;Innovation Tower;38;39;1801;70;525;265;90;25;5;998;504;171;48;10
Torre De La Innovacion;Innovation Tower;39;40;1846;58;545;275;90;25;5;1036;523;171;48;10
Torre De La Innovacion;Innovation Tower;40;41;1893;58;560;280;95;25;5;1064;532;181;48;10
Torre De La Innovacion;Innovation Tower;41;42;1940;57;575;290;95;25;5;1093;551;181;48;10
Torre De La Innovacion;Innovation Tower;42;43;1988;58;590;295;100;25;5;1121;561;190;48;10
Torre De La Innovacion;Innovation Tower;43;44;2038;51;610;305;100;25;5;1159;580;190;48;10
Torre De La Innovacion;Innovation Tower;44;45;2089;44;625;315;105;25;5;1188;599;200;48;10
Torre De La Innovacion;Innovation Tower;45;46;2141;21;645;325;110;30;5;1226;618;209;57;10
Torre De La Innovacion;Innovation Tower;46;47;2195;38;660;330;110;30;5;1254;627;209;57;10
Torre De La Innovacion;Innovation Tower;47;48;2250;35;675;340;115;30;5;1283;646;219;57;10
Torre De La Innovacion;Innovation Tower;48;49;2306;34;695;350;115;30;5;1321;665;219;57;10
Torre De La Innovacion;Innovation Tower;49;50;2363;44;710;355;120;30;5;1349;675;228;57;10
Torre De La Innovacion;Innovation Tower;50;51;2422;46;730;365;120;30;5;1387;694;228;57;10
Torre De La Innovacion;Innovation Tower;51;52;2483;49;745;375;125;30;5;1416;713;238;57;10
Torre De La Innovacion;Innovation Tower;52;53;2545;35;765;385;130;35;5;1454;732;247;67;10
Torre De La Innovacion;Innovation Tower;53;54;2609;62;780;390;130;35;5;1482;741;247;67;10
Torre De La Innovacion;Innovation Tower;54;55;2674;60;800;400;135;35;5;1520;760;257;67;10
Torre De La Innovacion;Innovation Tower;55;56;2741;79;815;410;135;35;5;1549;779;257;67;10
Torre De La Innovacion;Innovation Tower;56;57;2809;81;835;420;140;35;5;1587;798;266;67;10
Torre De La Innovacion;Innovation Tower;57;58;2879;113;850;425;140;35;5;1615;808;266;67;10
Torre De La Innovacion;Innovation Tower;58;59;2951;118;870;435;145;35;5;1653;827;276;67;10
Torre De La Innovacion;Innovation Tower;59;60;3025;117;885;445;150;40;10;1682;846;285;76;19
Torre De La Innovacion;Innovation Tower;60;61;3101;136;905;455;150;40;10;1720;865;285;76;19
Torre De La Innovacion;Innovation Tower;61;62;3178;166;920;460;155;40;10;1748;874;295;76;19
Torre De La Innovacion;Innovation Tower;62;63;3258;189;940;470;155;40;10;1786;893;295;76;19
Torre De La Innovacion;Innovation Tower;63;64;3339;204;960;480;160;40;10;1824;912;304;76;19
Torre De La Innovacion;Innovation Tower;64;65;3423;230;975;490;165;40;10;1853;931;314;76;19
Torre De La Innovacion;Innovation Tower;65;66;3508;258;995;500;165;40;10;1891;950;314;76;19
Torre De La Innovacion;Innovation Tower;66;67;3596;270;1015;510;170;45;10;1929;969;323;86;19
Torre De La Innovacion;Innovation Tower;67;68;3686;322;1030;515;170;45;10;1957;979;323;86;19
Torre De La Innovacion;Innovation Tower;68;69;3778;347;1050;525;175;45;10;1995;998;333;86;19
Torre De La Innovacion;Innovation Tower;69;70;3872;375;1070;535;180;45;10;2033;1017;342;86;19
Torre De La Innovacion;Innovation Tower;70;71;3969;424;1085;545;180;45;10;2062;1036;342;86;19
Torre De La Innovacion;Innovation Tower;71;72;4068;456;1105;555;185;45;10;2100;1055;352;86;19
Torre De La Innovacion;Innovation Tower;72;73;4170;483;1125;565;190;50;10;2138;1074;361;95;19
Torre De La Innovacion;Innovation Tower;73;74;4274;550;1140;570;190;50;10;2166;1083;361;95;19
Torre De La Innovacion;Innovation Tower;74;75;4381;590;1160;580;195;50;10;2204;1102;371;95;19
Torre De La Innovacion;Innovation Tower;75;76;4491;643;1180;590;195;50;10;2242;1121;371;95;19
Torre De La Innovacion;Innovation Tower;76;77;4603;689;1200;600;200;50;10;2280;1140;380;95;19
Torre De La Innovacion;Innovation Tower;77;78;4718;746;1215;610;205;50;10;2309;1159;390;95;19
Torre De La Innovacion;Innovation Tower;78;79;4836;807;1235;620;205;50;10;2347;1178;390;95;19
Torre De La Innovacion;Innovation Tower;79;80;4957;852;1255;630;210;55;10;2385;1197;399;105;19
Torre De La Innovacion;Innovation Tower;80;81;5081;909;1275;640;215;55;10;2423;1216;409;105;19
Torre De La Innovacion;Innovation Tower;81;82;5208;998;1290;645;215;55;10;2451;1226;409;105;19
Torre De La Innovacion;Innovation Tower;82;83;5338;1062;1310;655;220;55;10;2489;1245;418;105;19
Torre De La Innovacion;Innovation Tower;83;84;5471;1138;1330;665;220;55;10;2527;1264;418;105;19
Torre De La Innovacion;Innovation Tower;84;85;5608;1208;1350;675;225;55;10;2565;1283;428;105;19
Torre De La Innovacion;Innovation Tower;85;86;5748;1273;1370;685;230;60;10;2603;1302;437;114;19
Torre De La Innovacion;Innovation Tower;86;87;5892;1360;1390;695;230;60;10;2641;1321;437;114;19
Torre De La Innovacion;Innovation Tower;87;88;6039;1440;1410;705;235;60;10;2679;1340;447;114;19
Torre De La Innovacion;Innovation Tower;88;89;6190;1534;1425;715;240;60;10;2708;1359;456;114;19
Torre De La Innovacion;Innovation Tower;89;90;6345;1632;1445;725;240;60;10;2746;1378;456;114;19
Torre De La Innovacion;Innovation Tower;90;91;6504;1724;1465;735;245;60;10;2784;1397;466;114;19
Torre De La Innovacion;Innovation Tower;91;92;6666;1800;1485;745;250;65;15;2822;1416;475;124;29
Torre De La Innovacion;Innovation Tower;92;93;6833;1910;1505;755;250;65;15;2860;1435;475;124;29
Torre De La Innovacion;Innovation Tower;93;94;7004;2014;1525;765;255;65;15;2898;1454;485;124;29
Torre De La Innovacion;Innovation Tower;94;95;7179;2123;1545;775;260;65;15;2936;1473;494;124;29
Torre De La Innovacion;Innovation Tower;95;96;7358;2245;1565;785;260;65;15;2974;1492;494;124;29
Torre De La Innovacion;Innovation Tower;96;97;7542;2382;1580;790;265;65;15;3002;1501;504;124;29
Torre De La Innovacion;Innovation Tower;97;98;7731;2514;1600;800;265;65;15;3040;1520;504;124;29
Torre De La Innovacion;Innovation Tower;98;99;7924;2612;1625;815;270;70;15;3088;1549;513;133;29
Torre De La Innovacion;Innovation Tower;99;100;8122;2763;1640;820;275;70;15;3116;1558;523;133;29
Torre De La Innovacion;Innovation Tower;100;101;8325;2909;1660;830;275;70;15;3154;1577;523;133;29
Torre De La Innovacion;Innovation Tower;101;102;8533;3051;1680;840;280;70;15;3192;1596;532;133;29
Torre De La Innovacion;Innovation Tower;102;103;8746;3197;1700;850;285;70;15;3230;1615;542;133;29
Torre De La Innovacion;Innovation Tower;103;104;8965;3359;1720;860;285;70;15;3268;1634;542;133;29
Torre De La Innovacion;Innovation Tower;104;105;9189;3507;1740;870;290;75;15;3306;1653;551;143;29
Torre De La Innovacion;Innovation Tower;105;106;9419;3670;1760;880;295;75;15;3344;1672;561;143;29
Torre De La Innovacion;Innovation Tower;106;107;9654;3848;1780;890;295;75;15;3382;1691;561;143;29
Torre De La Innovacion;Innovation Tower;107;108;9896;4024;1800;900;300;75;15;3420;1710;570;143;29
Torre De La Innovacion;Innovation Tower;108;109;10143;4204;1820;910;305;75;15;3458;1729;580;143;29
Torre De La Innovacion;Innovation Tower;109;110;10397;4401;1840;920;305;75;15;3496;1748;580;143;29
Torre De La Innovacion;Innovation Tower;110;111;10656;4585;1860;930;310;80;15;3534;1767;589;152;29
Torre De La Innovacion;Innovation Tower;111;112;10923;4785;1880;940;315;80;15;3572;1786;599;152;29
Torre De La Innovacion;Innovation Tower;112;113;11196;5001;1900;950;315;80;15;3610;1805;599;152;29
Torre De La Innovacion;Innovation Tower;113;114;11476;5215;1920;960;320;80;15;3648;1824;608;152;29
Torre De La Innovacion;Innovation Tower;114;115;11763;5415;1945;975;325;80;15;3696;1853;618;152;29
Torre De La Innovacion;Innovation Tower;115;116;12057;5633;1965;985;330;85;15;3734;1872;627;162;29
Torre De La Innovacion;Innovation Tower;116;117;12358;5877;1985;995;330;85;15;3772;1891;627;162;29
Torre De La Innovacion;Innovation Tower;117;118;12667;6119;2005;1005;335;85;15;3810;1910;637;162;29
Torre De La Innovacion;Innovation Tower;118;119;12984;6370;2025;1015;340;85;15;3848;1929;646;162;29
Torre De La Innovacion;Innovation Tower;119;120;13308;6637;2045;1025;340;85;15;3886;1948;646;162;29
Torre De La Innovacion;Innovation Tower;120;121;13641;6903;2065;1035;345;85;15;3924;1967;656;162;29
Torre De La Innovacion;Innovation Tower;121;122;13982;7160;2085;1045;350;90;20;3962;1986;665;171;38
Torre De La Innovacion;Innovation Tower;122;123;14332;7453;2105;1055;350;90;20;4000;2005;665;171;38
Torre De La Innovacion;Innovation Tower;123;124;14690;7744;2125;1065;355;90;20;4038;2024;675;171;38
Torre De La Innovacion;Innovation Tower;124;125;15057;8036;2150;1075;360;90;20;4085;2043;684;171;38
Torre De La Innovacion;Innovation Tower;125;126;15434;8356;2170;1085;360;90;20;4123;2062;684;171;38
Torre De La Innovacion;Innovation Tower;126;127;15819;8674;2190;1095;365;90;20;4161;2081;694;171;38
Torre De La Innovacion;Innovation Tower;127;128;16215;8994;2210;1105;370;95;20;4199;2100;703;181;38
Torre De La Innovacion;Innovation Tower;128;129;16620;9342;2230;1115;370;95;20;4237;2119;703;181;38
Torre De La Innovacion;Innovation Tower;129;130;17036;9691;2250;1125;375;95;20;4275;2138;713;181;38
Torre De La Innovacion;Innovation Tower;130;131;17462;10032;2275;1140;380;95;20;4323;2166;722;181;38
Torre De La Innovacion;Innovation Tower;131;132;17898;10401;2295;1150;385;95;20;4361;2185;732;181;38
Torre De La Innovacion;Innovation Tower;132;133;18346;10792;2315;1160;385;95;20;4399;2204;732;181;38
Torre De La Innovacion;Innovation Tower;133;134;18804;11175;2335;1170;390;100;20;4437;2223;741;190;38
Torre De La Innovacion;Innovation Tower;134;135;19274;11578;2355;1180;395;100;20;4475;2242;751;190;38
Torre De La Innovacion;Innovation Tower;135;136;19756;11994;2380;1190;395;100;20;4522;2261;751;190;38
Torre De La Innovacion;Innovation Tower;136;137;20250;12422;2400;1200;400;100;20;4560;2280;760;190;38
Torre De La Innovacion;Innovation Tower;137;138;20756;12861;2420;1210;405;100;20;4598;2299;770;190;38
Torre Dinamica;Truce Tower;0;1;70;41;10;5;0;0;0;19;10;0;0;0
Torre Dinamica;Truce Tower;1;2;100;42;15;10;5;0;0;29;19;10;0;0
Torre Dinamica;Truce Tower;2;3;190;123;20;10;5;0;0;38;19;10;0;0
Torre Dinamica;Truce Tower;3;4;280;165;35;20;5;0;0;67;38;10;0;0
Torre Dinamica;Truce Tower;4;5;380;217;45;25;10;5;0;86;48;19;10;0
Torre Dinamica;Truce Tower;5;6;480;289;55;30;10;5;0;105;57;19;10;0
Torre Dinamica;Truce Tower;6;7;590;370;65;35;10;5;0;124;67;19;10;0
Torre Dinamica;Truce Tower;7;8;710;443;80;40;15;5;0;152;76;29;10;0
Torre Dinamica;Truce Tower;8;9;810;514;90;45;15;5;0;171;86;29;10;0
Torre Dinamica;Truce Tower;9;10;930;577;105;55;20;5;0;200;105;38;10;0
Torre Dinamica;Truce Tower;10;11;954;564;120;60;20;5;0;228;114;38;10;0
Torre Dinamica;Truce Tower;11;12;978;559;130;65;20;5;0;247;124;38;10;0
Torre Dinamica;Truce Tower;12;13;1002;525;145;75;25;5;0;276;143;48;10;0
Torre Dinamica;Truce Tower;13;14;1027;513;160;80;25;5;0;304;152;48;10;0
Torre Dinamica;Truce Tower;14;15;1053;473;175;90;30;10;0;333;171;57;19;0
Torre Dinamica;Truce Tower;15;16;1079;470;185;95;30;10;0;352;181;57;19;0
Torre Dinamica;Truce Tower;16;17;1106;450;200;100;35;10;0;380;190;67;19;0
Torre Dinamica;Truce Tower;17;18;1134;430;215;110;35;10;0;409;209;67;19;0
Torre Dinamica;Truce Tower;18;19;1162;411;230;115;40;10;0;437;219;76;19;0
Torre Dinamica;Truce Tower;19;20;1191;392;245;125;40;10;0;466;238;76;19;0
Torre Dinamica;Truce Tower;20;21;1221;375;260;130;45;10;0;494;247;86;19;0
Torre Dinamica;Truce Tower;21;22;1251;357;275;140;45;10;0;523;266;86;19;0
Torre Dinamica;Truce Tower;22;23;1283;322;290;145;50;15;5;551;276;95;29;10
Torre Dinamica;Truce Tower;23;24;1315;306;305;155;50;15;5;580;295;95;29;10
Torre Dinamica;Truce Tower;24;25;1347;291;320;160;55;15;5;608;304;105;29;10
Torre Dinamica;Truce Tower;25;26;1381;277;335;170;55;15;5;637;323;105;29;10
Torre Dinamica;Truce Tower;26;27;1416;246;355;180;60;15;5;675;342;114;29;10
Torre Dinamica;Truce Tower;27;28;1451;243;370;185;60;15;5;703;352;114;29;10
Torre Dinamica;Truce Tower;28;29;1487;221;385;195;65;15;5;732;371;124;29;10
Torre Dinamica;Truce Tower;29;30;1524;221;400;200;65;15;5;760;380;124;29;10
Torre Dinamica;Truce Tower;30;31;1563;185;420;210;70;20;5;798;399;133;38;10
Torre Dinamica;Truce Tower;31;32;1602;166;435;220;75;20;5;827;418;143;38;10
Torre Dinamica;Truce Tower;32;33;1642;168;450;225;75;20;5;855;428;143;38;10
Torre Dinamica;Truce Tower;33;34;1683;152;465;235;80;20;5;884;447;152;38;10
Torre Dinamica;Truce Tower;34;35;1725;137;485;245;80;20;5;922;466;152;38;10
Torre Dinamica;Truce Tower;35;36;1768;133;500;250;85;20;5;950;475;162;38;10
Torre Dinamica;Truce Tower;36;37;1812;129;515;260;85;20;5;979;494;162;38;10
Torre Dinamica;Truce Tower;37;38;1857;98;535;270;90;25;5;1017;513;171;48;10
Torre Dinamica;Truce Tower;38;39;1904;107;550;275;90;25;5;1045;523;171;48;10
Torre Dinamica;Truce Tower;39;40;1951;87;570;285;95;25;5;1083;542;181;48;10
Torre Dinamica;Truce Tower;40;41;2000;79;585;295;100;25;5;1112;561;190;48;10
Torre Dinamica;Truce Tower;41;42;2050;72;605;305;100;25;5;1150;580;190;48;10
Torre Dinamica;Truce Tower;42;43;2101;76;620;310;105;25;5;1178;589;200;48;10
Torre Dinamica;Truce Tower;43;44;2154;72;640;320;105;25;5;1216;608;200;48;10
Torre Dinamica;Truce Tower;44;45;2208;60;655;330;110;30;5;1245;627;209;57;10
Torre Dinamica;Truce Tower;45;46;2263;48;675;340;115;30;5;1283;646;219;57;10
Torre Dinamica;Truce Tower;46;47;2319;66;690;345;115;30;5;1311;656;219;57;10
Torre Dinamica;Truce Tower;47;48;2377;58;710;355;120;30;5;1349;675;228;57;10
Torre Dinamica;Truce Tower;48;49;2437;61;730;365;120;30;5;1387;694;228;57;10
Torre Dinamica;Truce Tower;49;50;2498;64;745;375;125;30;5;1416;713;238;57;10
Torre Dinamica;Truce Tower;50;51;2560;50;765;385;130;35;5;1454;732;247;67;10
Torre Dinamica;Truce Tower;51;52;2624;77;780;390;130;35;5;1482;741;247;67;10
Torre Dinamica;Truce Tower;52;53;2690;76;800;400;135;35;5;1520;760;257;67;10
Torre Dinamica;Truce Tower;53;54;2757;86;820;410;135;35;5;1558;779;257;67;10
Torre Dinamica;Truce Tower;54;55;2826;98;835;420;140;35;5;1587;798;266;67;10
Torre Dinamica;Truce Tower;55;56;2896;101;855;430;145;35;5;1625;817;276;67;10
Torre Dinamica;Truce Tower;56;57;2969;117;875;440;145;35;5;1663;836;276;67;10
Torre Dinamica;Truce Tower;57;58;3043;126;890;445;150;40;10;1691;846;285;76;19
Torre Dinamica;Truce Tower;58;59;3119;145;910;455;150;40;10;1729;865;285;76;19
Torre Dinamica;Truce Tower;59;60;3197;156;930;465;155;40;10;1767;884;295;76;19
Torre Dinamica;Truce Tower;60;61;3277;179;945;475;160;40;10;1796;903;304;76;19
Torre Dinamica;Truce Tower;61;62;3359;204;965;485;160;40;10;1834;922;304;76;19
Torre Dinamica;Truce Tower;62;63;3443;221;985;495;165;40;10;1872;941;314;76;19
Torre Dinamica;Truce Tower;63;64;3529;231;1005;505;170;45;10;1910;960;323;86;19
Torre Dinamica;Truce Tower;64;65;3617;262;1025;515;170;45;10;1948;979;323;86;19
Torre Dinamica;Truce Tower;65;66;3707;305;1040;520;175;45;10;1976;988;333;86;19
Torre Dinamica;Truce Tower;66;67;3800;341;1060;530;175;45;10;2014;1007;333;86;19
Torre Dinamica;Truce Tower;67;68;3895;370;1080;540;180;45;10;2052;1026;342;86;19
Torre Dinamica;Truce Tower;68;69;3993;401;1100;550;185;45;10;2090;1045;352;86;19
Torre Dinamica;Truce Tower;69;70;4092;443;1120;560;185;45;10;2128;1064;352;86;19
Torre Dinamica;Truce Tower;70;71;4195;471;1140;570;190;50;10;2166;1083;361;95;19
Torre Dinamica;Truce Tower;71;72;4299;517;1155;580;195;50;10;2195;1102;371;95;19
Torre Dinamica;Truce Tower;72;73;4407;568;1175;590;195;50;10;2233;1121;371;95;19
Torre Dinamica;Truce Tower;73;74;4517;612;1195;600;200;50;10;2271;1140;380;95;19
Torre Dinamica;Truce Tower;74;75;4630;658;1215;610;205;50;10;2309;1159;390;95;19
Torre Dinamica;Truce Tower;75;76;4746;717;1235;620;205;50;10;2347;1178;390;95;19
Torre Dinamica;Truce Tower;76;77;4864;759;1255;630;210;55;10;2385;1197;399;105;19
Torre Dinamica;Truce Tower;77;78;4986;814;1275;640;215;55;10;2423;1216;409;105;19
Torre Dinamica;Truce Tower;78;79;5111;882;1295;650;215;55;10;2461;1235;409;105;19
Torre Dinamica;Truce Tower;79;80;5238;943;1315;660;220;55;10;2499;1254;418;105;19
Torre Dinamica;Truce Tower;80;81;5369;1007;1335;670;225;55;10;2537;1273;428;105;19
Torre Dinamica;Truce Tower;81;82;5504;1085;1355;680;225;55;10;2575;1292;428;105;19
Torre Dinamica;Truce Tower;82;83;5641;1147;1375;690;230;60;10;2613;1311;437;114;19
Torre Dinamica;Truce Tower;83;84;5782;1221;1395;700;235;60;10;2651;1330;447;114;19
Torre Dinamica;Truce Tower;84;85;5927;1309;1415;710;235;60;10;2689;1349;447;114;19
Torre Dinamica;Truce Tower;85;86;6075;1391;1435;720;240;60;10;2727;1368;456;114;19
Torre Dinamica;Truce Tower;86;87;6227;1476;1455;730;245;60;10;2765;1387;466;114;19
Torre Dinamica;Truce Tower;87;88;6382;1574;1475;740;245;60;10;2803;1406;466;114;19
Torre Dinamica;Truce Tower;88;89;6542;1648;1495;750;250;65;15;2841;1425;475;124;29
Torre Dinamica;Truce Tower;89;90;6705;1744;1515;760;255;65;15;2879;1444;485;124;29
Torre Dinamica;Truce Tower;90;91;6873;1855;1535;770;255;65;15;2917;1463;485;124;29
Torre Dinamica;Truce Tower;91;92;7045;1961;1555;780;260;65;15;2955;1482;494;124;29
Torre Dinamica;Truce Tower;92;93;7221;2070;1575;790;265;65;15;2993;1501;504;124;29
Torre Dinamica;Truce Tower;93;94;7401;2193;1595;800;265;65;15;3031;1520;504;124;29
Torre Dinamica;Truce Tower;94;95;7586;2303;1615;810;270;70;15;3069;1539;513;133;29
Torre Dinamica;Truce Tower;95;96;7776;2417;1640;820;275;70;15;3116;1558;523;133;29
Torre Dinamica;Truce Tower;96;97;7971;2555;1660;830;275;70;15;3154;1577;523;133;29
Torre Dinamica;Truce Tower;97;98;8170;2688;1680;840;280;70;15;3192;1596;532;133;29
Torre Dinamica;Truce Tower;98;99;8374;2825;1700;850;285;70;15;3230;1615;542;133;29
Torre Dinamica;Truce Tower;99;100;8583;2977;1720;860;285;70;15;3268;1634;542;133;29
Torre Dinamica;Truce Tower;100;101;8798;3116;1740;870;290;75;15;3306;1653;551;143;29
Torre Dinamica;Truce Tower;101;102;9018;3269;1760;880;295;75;15;3344;1672;561;143;29
Torre Dinamica;Truce Tower;102;103;9243;3437;1780;890;295;75;15;3382;1691;561;143;29
Torre Dinamica;Truce Tower;103;104;9474;3582;1805;905;300;75;15;3430;1720;570;143;29
Torre Dinamica;Truce Tower;104;105;9711;3752;1825;915;305;75;15;3468;1739;580;143;29
Torre Dinamica;Truce Tower;105;106;9954;3920;1845;925;310;80;15;3506;1758;589;152;29
Torre Dinamica;Truce Tower;106;107;10203;4112;1865;935;310;80;15;3544;1777;589;152;29
Torre Dinamica;Truce Tower;107;108;10458;4300;1885;945;315;80;15;3582;1796;599;152;29
Torre Dinamica;Truce Tower;108;109;10719;4486;1910;955;320;80;15;3629;1815;608;152;29
Torre Dinamica;Truce Tower;109;110;10987;4697;1930;965;320;80;15;3667;1834;608;152;29
Torre Dinamica;Truce Tower;110;111;11262;4905;1950;975;325;80;15;3705;1853;618;152;29
Torre Dinamica;Truce Tower;111;112;11543;5110;1970;985;330;85;15;3743;1872;627;162;29
Torre Dinamica;Truce Tower;112;113;11832;5342;1990;995;330;85;15;3781;1891;627;162;29
Torre Dinamica;Truce Tower;113;114;12128;5552;2015;1010;335;85;15;3829;1919;637;162;29
Torre Dinamica;Truce Tower;114;115;12431;5789;2035;1020;340;85;15;3867;1938;646;162;29
Torre Dinamica;Truce Tower;115;116;12742;6033;2055;1030;345;85;15;3905;1957;656;162;29
Torre Dinamica;Truce Tower;116;117;13060;6285;2080;1040;345;85;15;3952;1976;656;162;29
Torre Dinamica;Truce Tower;117;118;13387;6528;2100;1050;350;90;20;3990;1995;665;171;38
Torre Dinamica;Truce Tower;118;119;13721;6795;2120;1060;355;90;20;4028;2014;675;171;38
Torre Dinamica;Truce Tower;119;120;14064;7081;2140;1070;355;90;20;4066;2033;675;171;38
Torre Dinamica;Truce Tower;120;121;14416;7347;2165;1085;360;90;20;4114;2062;684;171;38
Torre Dinamica;Truce Tower;121;122;14776;7640;2185;1095;365;90;20;4152;2081;694;171;38
Torre Dinamica;Truce Tower;122;123;15146;7934;2205;1105;370;95;20;4190;2100;703;181;38
Torre Dinamica;Truce Tower;123;124;15524;8246;2230;1115;370;95;20;4237;2119;703;181;38
Torre Dinamica;Truce Tower;124;125;15913;8568;2250;1125;375;95;20;4275;2138;713;181;38
Torre Dinamica;Truce Tower;125;126;16310;8899;2270;1135;380;95;20;4313;2157;722;181;38
Torre Dinamica;Truce Tower;126;127;16718;9221;2295;1150;385;95;20;4361;2185;732;181;38
Torre Dinamica;Truce Tower;127;128;17136;9582;2315;1160;385;95;20;4399;2204;732;181;38
Torre Dinamica;Truce Tower;128;129;17564;9935;2335;1170;390;100;20;4437;2223;741;190;38
Torre Dinamica;Truce Tower;129;130;18004;10299;2360;1180;395;100;20;4484;2242;751;190;38
Torre Dinamica;Truce Tower;130;131;18454;10692;2380;1190;395;100;20;4522;2261;751;190;38
Torre Dinamica;Truce Tower;131;132;18915;11087;2400;1200;400;100;20;4560;2280;760;190;38
Torre Dinamica;Truce Tower;132;133;19388;11473;2425;1215;405;100;20;4608;2309;770;190;38
Torre Dinamica;Truce Tower;133;134;19873;11882;2445;1225;410;105;20;4646;2328;779;200;38
Transportador Espacial;Space Carrier;0;1;90;61;10;5;0;0;0;19;10;0;0;0
Transportador Espacial;Space Carrier;1;2;150;92;15;10;5;0;0;29;19;10;0;0
Transportador Espacial;Space Carrier;2;3;260;164;30;15;5;0;0;57;29;10;0;0
